subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
247	81	35	0	31	0
247	126	30	0	20	0
247	111	30	0	27	0
247	99	35	0	10	0
247	47	35	0	34	0
247	145	25	0	23	0
247	106	30	0	18	0
247	130	30	0	29	1
247	180	25	0	24	0
247	76	25	0	21	1
247	136	25	0	22	1
247	48	25	0	17	0
247	8	30	0	25	0
247	16	30	0	15	1
247	45	30	0	28	1
247	168	35	0	17	0
247	11	25	0	12	0
247	112	25	0	24	1
247	43	35	0	13	0
247	9	30	0	22	0
247	173	25	0	24	0
247	170	30	0	29	1
247	12	35	0	12	0
247	61	35	0	33	0
247	158	25	0	20	1
247	2	25	0	19	0
247	37	25	0	13	0
247	160	35	0	34	0
247	3	30	0	23	1
247	22	35	0	26	1
247	1	25	0	20	0
247	7	30	0	14	0
247	44	30	0	27	0
247	98	25	0	18	1
247	25	35	0	10	0
247	58	25	0	13	0
247	4	30	0	15	0
247	113	30	0	28	0
247	30	25	0	21	1
247	41	35	0	30	1
247	110	35	0	34	1
247	35	35	0	11	0
247	159	35	0	25	0
247	15	30	0	26	0
247	5	25	0	19	0
247	119	35	0	16	0
247	152	35	0	33	1
247	87	30	0	29	1
247	109	30	0	11	1
247	6	35	0	14	1
247	14	25	0	16	1
