subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
161	11	25	0	12	0
161	81	35	0	31	1
161	14	25	0	16	0
161	45	30	0	28	0
161	12	35	0	12	0
161	106	30	0	18	1
161	7	30	0	14	0
161	9	30	0	22	1
161	35	35	0	11	0
161	58	25	0	13	1
161	160	35	0	34	0
161	6	35	0	14	0
161	15	30	0	26	0
161	8	30	0	25	0
161	119	35	0	16	0
161	180	25	0	24	0
161	87	30	0	29	0
161	145	25	0	23	1
161	126	30	0	20	0
161	99	35	0	10	0
161	1	25	0	20	1
161	41	35	0	30	0
161	113	30	0	28	1
161	173	25	0	24	1
161	61	35	0	33	1
161	48	25	0	17	0
161	170	30	0	29	1
161	30	25	0	21	0
161	168	35	0	17	0
161	152	35	0	33	0
161	2	25	0	19	1
161	110	35	0	34	0
161	22	35	0	26	1
161	136	25	0	22	0
161	16	30	0	15	0
161	112	25	0	24	0
161	130	30	0	29	1
161	25	35	0	10	0
161	4	30	0	15	0
161	37	25	0	13	0
161	44	30	0	27	1
161	159	35	0	25	0
161	158	25	0	20	0
161	47	35	0	34	0
161	111	30	0	27	0
161	98	25	0	18	0
161	76	25	0	21	0
161	109	30	0	11	0
161	43	35	0	13	0
161	5	25	0	19	0
161	3	30	0	23	0
