subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
308	14	25	0	16	0
308	7	30	0	14	0
308	30	25	0	21	0
308	130	30	0	29	0
308	1	25	0	20	0
308	106	30	0	18	0
308	81	35	0	31	1
308	48	25	0	17	0
308	136	25	0	22	0
308	180	25	0	24	0
308	47	35	0	34	0
308	170	30	0	29	0
308	76	25	0	21	1
308	22	35	0	26	0
308	16	30	0	15	0
308	126	30	0	20	0
308	43	35	0	13	0
308	35	35	0	11	0
308	98	25	0	18	1
308	11	25	0	12	0
308	173	25	0	24	1
308	4	30	0	15	0
308	6	35	0	14	0
308	112	25	0	24	1
308	25	35	0	10	0
308	160	35	0	34	0
308	158	25	0	20	0
308	9	30	0	22	0
308	99	35	0	10	0
308	109	30	0	11	0
308	41	35	0	30	0
308	61	35	0	33	0
308	5	25	0	19	0
308	3	30	0	23	0
308	113	30	0	28	0
308	45	30	0	28	1
308	58	25	0	13	0
308	119	35	0	16	0
308	12	35	0	12	0
308	110	35	0	34	0
308	152	35	0	33	0
308	2	25	0	19	0
308	168	35	0	17	0
308	8	30	0	25	0
308	159	35	0	25	0
308	37	25	0	13	0
308	145	25	0	23	0
308	44	30	0	27	0
308	15	30	0	26	0
308	111	30	0	27	1
308	87	30	0	29	0
