subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
4811	4	30	0	15	0
4811	25	35	0	10	0
4811	41	35	0	30	1
4811	48	25	0	17	1
4811	11	25	0	12	0
4811	16	30	0	15	0
4811	81	35	0	31	0
4811	47	35	0	34	1
4811	110	35	0	34	1
4811	43	35	0	13	0
4811	7	30	0	14	0
4811	168	35	0	17	1
4811	58	25	0	13	0
4811	6	35	0	14	0
4811	1	25	0	20	0
4811	111	30	0	27	1
4811	5	25	0	19	0
4811	2	25	0	19	0
4811	119	35	0	16	0
4811	173	25	0	24	1
4811	8	30	0	25	0
4811	113	30	0	28	0
4811	44	30	0	27	1
4811	12	35	0	12	0
4811	35	35	0	11	0
4811	37	25	0	13	0
4811	136	25	0	22	0
4811	98	25	0	18	1
4811	61	35	0	33	1
4811	15	30	0	26	0
4811	112	25	0	24	1
4811	76	25	0	21	0
4811	159	35	0	25	1
4811	180	25	0	24	1
4811	130	30	0	29	1
4811	170	30	0	29	0
4811	87	30	0	29	1
4811	22	35	0	26	1
4811	99	35	0	10	0
4811	14	25	0	16	0
4811	45	30	0	28	0
4811	152	35	0	33	0
4811	160	35	0	34	1
4811	145	25	0	23	0
4811	3	30	0	23	0
4811	9	30	0	22	0
4811	106	30	0	18	0
4811	30	25	0	21	0
4811	158	25	0	20	1
4811	126	30	0	20	0
4811	109	30	0	11	0
