C:\Users\tug47820\Downloads\data\data\s827\ITCvB_070219-827-1.edat2
ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	List1	List1.Cycle	List1.Sample	Procedure[Block]	Running[Block]	Trial	List3	List3.Cycle	List3.Sample	Procedure[Trial]	Running[Trial]	SubTrial	Amount13.ACC	Amount13.CRESP	Amount13.DurationError	Amount13.OnsetDelay	Amount13.OnsetTime	Amount13.OnsetToOnsetTime	Amount13.RESP	Amount13.RT	Amount13.RTTime	Amount14.ACC	Amount14.CRESP	Amount14.DurationError	Amount14.OnsetDelay	Amount14.OnsetTime	Amount14.OnsetToOnsetTime	Amount14.RESP	Amount14.RT	Amount14.RTTime	Amount6.ACC	Amount6.CRESP	Amount6.DurationError	Amount6.OnsetDelay	Amount6.OnsetTime	Amount6.OnsetToOnsetTime	Amount6.RESP	Amount6.RT	Amount6.RTTime	AmtL	AmtR	DelL	DelR	LeftRight	List5	List5.Cycle	List5.Sample	List8	List8.Cycle	List8.Sample	Procedure[SubTrial]	RandomNum	Running[SubTrial]
ITCvB_070219	827	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">6257425921135</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-827-1	60.024	1.0.0.20	1	-341110923	Professional	2.0.10.356	2.0.10.356	01-28-2020		18:10:09	2.0.10.252	1	1	1	1	Experiment	List1	1	1	1	1	Practice	List3	1	0	j	-999999	31	218201	0	f	7973	226174																			30	7	155 days	now					2	1	1	ChoiceExp2		List8
ITCvB_070219	827	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">6257425921135</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-827-1	60.024	1.0.0.20	1	-341110923	Professional	2.0.10.356	2.0.10.356	01-28-2020		18:10:09	2.0.10.252	1	1	1	1	Experiment	List1	1	1	1	1	Practice	List3	2	1	j	-999999	33	227730	0	j	6311	234041																			8	25	now	121 days					1	1	2	ChoiceExp2		List8
ITCvB_070219	827	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">6257425921135</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-827-1	60.024	1.0.0.20	1	-341110923	Professional	2.0.10.356	2.0.10.356	01-28-2020		18:10:09	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	1										0	j	-999999	33	248005	0	f	3903	251908	0		0	0	0	0		0	0	24	25	now	180	0	1	1	1				ChoiceExp1	12	List5
ITCvB_070219	827	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">6257425921135</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-827-1	60.024	1.0.0.20	1	-341110923	Professional	2.0.10.356	2.0.10.356	01-28-2020		18:10:09	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	2										0	j	-999999	33	248005	0	f	3903	251908	1	j	-999999	33	253470	0	j	2104	255574	17	25	now	48	1	28	1	2				ChoiceExp1	78	List5
ITCvB_070219	827	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">6257425921135</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-827-1	60.024	1.0.0.20	1	-341110923	Professional	2.0.10.356	2.0.10.356	01-28-2020		18:10:09	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	3										0	j	-999999	33	248005	0	f	3903	251908	1	j	-999999	16	257118	0	j	2405	259523	10	35	now	25	1	45	1	3				ChoiceExp1	83	List5
ITCvB_070219	827	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">6257425921135</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-827-1	60.024	1.0.0.20	1	-341110923	Professional	2.0.10.356	2.0.10.356	01-28-2020		18:10:09	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	4										0	j	-999999	32	261083	0	f	3178	264261	1	j	-999999	16	257118	0	j	2405	259523	34	35	now	110	0	6	1	4				ChoiceExp1	1	List5
ITCvB_070219	827	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">6257425921135</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-827-1	60.024	1.0.0.20	1	-341110923	Professional	2.0.10.356	2.0.10.356	01-28-2020		18:10:09	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	5										0	j	-999999	32	261083	0	f	3178	264261	1	j	-999999	33	265832	0	j	2232	268064	29	30	now	130	1	5	1	5				ChoiceExp1	55	List5
ITCvB_070219	827	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">6257425921135</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-827-1	60.024	1.0.0.20	1	-341110923	Professional	2.0.10.356	2.0.10.356	01-28-2020		18:10:09	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	6										0	j	-999999	32	261083	0	f	3178	264261	1	j	-999999	16	269613	0	j	3694	273307	20	30	now	126	1	23	1	6				ChoiceExp1	87	List5
ITCvB_070219	827	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">6257425921135</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-827-1	60.024	1.0.0.20	1	-341110923	Professional	2.0.10.356	2.0.10.356	01-28-2020		18:10:09	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	7										0	j	-999999	33	274878	0	f	3207	278085	1	j	-999999	16	269613	0	j	3694	273307	31	35	now	81	0	18	1	7				ChoiceExp1	6	List5
ITCvB_070219	827	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">6257425921135</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2020-01-28T23:10:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-827-1	60.024	1.0.0.20	1	-341110923	Professional	2.0.10.356	2.0.10.356	01-28-2020		18:10:09	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	8										0	j	-999999	33	274878	0	f	3207	278085	1	j	-999999	16	279626	0	j	1605	281231	30	35	now	41	1	24	1	8				ChoiceExp1	78	List5
