4739,0.0159054546110401,39.2156862745098,5.95268519306839e-16,-35.3505062085572
161,0.0012570153339919,56.8627450980392,8.34151756082941e-16,-35.3505062085572
172,0.000287559620828185,56.8627450980392,2.09987819750177e-08,-35.3505054174273
182,0.000182015044250178,62.7450980392157,0.0449152505413154,-33.9111174930455
208,0.000895029217184877,56.8627450980392,0.056812980077624,-33.4094110334344
241,0.00724558788075475,45.0980392156863,6.10320533571884e-16,-35.3505062085572
247,0.000291323822682746,49.0196078431373,5.81538335915717e-09,-35.3505059711188
273,0.000181986637292107,62.7450980392157,0.0315278556743942,-34.6092172587438
281,0.000287268165842369,54.9019607843137,5.26770315964149e-10,-35.3505062083595
292,0.000181989649788235,56.8627450980392,0.0540329026048965,-33.343216501487
300,0.00018199384249091,64.7058823529412,0.0643112194244323,-32.6386470522571
308,0.000181985333342303,64.7058823529412,0.0269382615213212,-34.8027931242331
313,0.000181987092746049,58.8235294117647,0.0297324059209332,-34.688004726697
331,0.000288690160241231,54.9019607843137,2.85623655413418e-09,-35.3505061467579
333,0.00135250829605955,56.8627450980392,7.12134026508278e-16,-35.3505062085572
346,0.000441592811763764,49.0196078431373,6.4744556665914e-16,-35.3505062085572
35,0.000291408146777756,54.9019607843137,8.92626397927596e-10,-35.3505061934205
369,0.000289975515240397,58.8235294117647,5.34598873303277e-09,-35.3505060576388
379,0.00408362021826937,56.8627450980392,0.0637903453115847,-33.1783136576301
386,0.000292198266943109,50.9803921568627,2.45017509958393e-10,-35.3505062070333
388,0.0032606328312616,41.1764705882353,7.67053827930418e-16,-35.3505062085572
420,0.000295245775847112,45.0980392156863,1.05296072908433e-10,-35.3505062072679
422,0.000484425429900673,58.8235294117647,1.99610647733906e-08,-35.3505055215242
428,0.000293578531539865,47.0588235294118,9.33278298163873e-11,-35.3505062076917
435,0.000890769104535835,49.0196078431373,1.01748926823259e-13,-35.3505062085562
439,0.000181988527217961,56.8627450980392,0.0287806271870684,-34.7281918201007
446,0.00029268124500595,52.9411764705882,2.09557601691853e-10,-35.3505062069676
453,0.00018198797256856,62.7450980392157,0.0522663656210874,-33.4580369650925
454,0.0075129570660617,43.1372549019608,5.68361047973098e-16,-35.3505062085572
4724,0.00350178336948083,58.8235294117647,8.32835785611054e-16,-35.3505062085572
4736,0.000291868924716515,45.0980392156863,6.8165296314251e-10,-35.3505061940418
4739,0.0159054546110401,39.2156862745098,5.95268519306839e-16,-35.3505062085572
4739,0.0159054546110401,39.2156862745098,5.95268519306839e-16,-35.3505062085572
477,0.000294638920372844,50.9803921568627,1.38155417096821e-10,-35.3505062072938
4788,0.00028320800810197,58.8235294117647,1.82639640594408e-08,-35.3505056005255
4789,0.00148162602484948,54.9019607843137,0.0511862215078812,-33.8396957440095
4797,0.00146480350836174,60.7843137254902,0.0337303131523037,-34.6563790657288
4800,0.000440274739123275,49.0196078431373,1.81783609513096e-10,-35.3505061994256
4803,0.00349307600606601,47.0588235294118,7.604382270434e-16,-35.3505062085572
4811,0.0357328139174617,37.2549019607843,7.23964283366582e-16,-35.3505062085572
481,0.0191599714684956,41.1764705882353,6.90117388925293e-16,-35.3505062085572
488,0.00029020007809267,49.0196078431373,2.05176321988537e-10,-35.35050620757
503,0.00115474110381399,58.8235294117647,0.0871481492702691,-31.5161920570244
514,0.000899801744770044,45.0980392156863,3.08380472170944e-12,-35.3505062084881
523,0.00381655862792307,54.9019607843137,0.0523310231652957,-33.8476942291716
525,0.000290325913708188,56.8627450980392,4.61833599733616e-09,-35.3505060591621
542,0.00153962740884541,49.0196078431373,6.56865942992359e-16,-35.3505062085572
555,0.0307424318583734,41.1764705882353,5.89376146795115e-16,-35.3505062085572
565,0.00135808168634108,49.0196078431373,6.79761311398728e-16,-35.3505062085572
571,0.000721047467811077,47.0588235294118,6.90046830888322e-16,-35.3505062085572
578,0.00126162320976795,62.7450980392157,0.0782052015506559,-32.1515142137258
582,0.000296610555495834,49.0196078431373,1.0494212511523e-11,-35.3505062084871
584,0.000522507436226204,62.7450980392157,7.11767263638773e-16,-35.3505062085572
589,0.000297594002972398,49.0196078431373,8.59341139657172e-11,-35.3505062067164
593,0.0368916961719398,33.3333333333333,6.93751964913708e-16,-35.3505062085571
601,0.0628292300222889,33.3333333333333,5.93025544270297e-16,-35.3505062085571
606,0.0002871954585189,52.9411764705882,1.27126450736321e-08,-35.3505056888727
609,0.00264814112044536,50.9803921568627,7.97067111280458e-16,-35.3505062085572
611,0.0361627634297935,43.1372549019608,6.43991910138813e-16,-35.3505062085572
619,0.0488028414421743,45.0980392156863,0.0216081134680481,-34.6075772513244
621,0.00118402596966673,56.8627450980392,6.10354379454721e-16,-35.3505062085572
624,0.0319982517209872,43.1372549019608,1.25994449757907e-15,-35.3505062085571
628,0.000291535375438092,50.9803921568627,5.21723026504121e-09,-35.3505060090219
667,0.000286906822664134,56.8627450980392,2.77652274152463e-09,-35.3505061588804
673,0.00105358130837656,54.9019607843137,6.39354386808539e-16,-35.3505062085572
678,0.000290635367918601,50.9803921568627,1.55974469020764e-09,-35.3505061776375
696,0.000289514297290284,58.8235294117647,7.38131094784537e-09,-35.350505979985
692,0.00937584602341308,41.1764705882353,5.74473216899924e-16,-35.3505062085572
