subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
388	99	35	now	10	0
388	25	35	now	10	0
388	160	35	now	34	0
388	81	35	now	31	0
388	159	35	now	25	0
388	126	30	now	20	1
388	9	30	now	22	0
388	106	30	now	18	0
388	7	30	now	14	0
388	3	30	now	23	0
388	2	25	now	19	0
388	112	25	now	24	1
388	35	35	now	11	0
388	6	35	now	14	0
388	5	25	now	19	0
388	41	35	now	30	1
388	14	25	now	16	0
388	168	35	now	17	0
388	130	30	now	29	1
388	44	30	now	27	1
388	16	30	now	15	0
388	4	30	now	15	0
388	1	25	now	20	0
388	22	35	now	26	1
388	12	35	now	12	0
388	8	30	now	25	0
388	61	35	now	33	1
388	76	25	now	21	1
388	48	25	now	17	0
388	136	25	now	22	1
388	11	25	now	12	0
388	173	25	now	24	0
388	145	25	now	23	1
388	110	35	now	34	1
388	47	35	now	34	0
388	152	35	now	33	0
388	98	25	now	18	1
388	111	30	now	27	0
388	119	35	now	16	1
388	37	25	now	13	0
388	30	25	now	21	1
388	58	25	now	13	0
388	113	30	now	28	1
388	45	30	now	28	1
388	170	30	now	29	0
388	43	35	now	13	0
388	87	30	now	29	1
388	109	30	now	11	1
388	158	25	now	20	1
388	15	30	now	26	0
388	180	25	now	24	0
