subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
300	111	30	0	27	0
300	8	30	0	25	1
300	9	30	0	22	0
300	160	35	0	34	0
300	15	30	0	26	0
300	22	35	0	26	0
300	35	35	0	11	0
300	58	25	0	13	0
300	61	35	0	33	0
300	180	25	0	24	1
300	106	30	0	18	0
300	14	25	0	16	0
300	99	35	0	10	0
300	45	30	0	28	0
300	145	25	0	23	0
300	25	35	0	10	0
300	130	30	0	29	1
300	6	35	0	14	0
300	5	25	0	19	0
300	16	30	0	15	0
300	158	25	0	20	1
300	168	35	0	17	0
300	81	35	0	31	0
300	76	25	0	21	0
300	7	30	0	14	0
300	30	25	0	21	0
300	173	25	0	24	1
300	11	25	0	12	0
300	87	30	0	29	1
300	112	25	0	24	1
300	4	30	0	15	0
300	113	30	0	28	1
300	136	25	0	22	0
300	98	25	0	18	0
300	109	30	0	11	0
300	110	35	0	34	0
300	3	30	0	23	0
300	44	30	0	27	0
300	41	35	0	30	0
300	152	35	0	33	0
300	1	25	0	20	0
300	126	30	0	20	0
300	47	35	0	34	1
300	37	25	0	13	0
300	12	35	0	12	0
300	43	35	0	13	0
300	48	25	0	17	0
300	159	35	0	25	0
300	119	35	0	16	0
300	2	25	0	19	0
300	170	30	0	29	1
