subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
241	61	35	0	33	1
241	6	35	0	14	1
241	11	25	0	12	1
241	44	30	0	27	1
241	158	25	0	20	1
241	35	35	0	11	1
241	110	35	0	34	1
241	173	25	0	24	1
241	16	30	0	15	1
241	45	30	0	28	1
241	111	30	0	27	1
241	37	25	0	13	1
241	15	30	0	26	1
241	12	35	0	12	1
241	43	35	0	13	1
241	47	35	0	34	1
241	126	30	0	20	1
241	98	25	0	18	1
241	25	35	0	10	1
241	41	35	0	30	0
241	1	25	0	20	1
241	180	25	0	24	0
241	168	35	0	17	1
241	87	30	0	29	0
241	99	35	0	10	1
241	106	30	0	18	1
241	48	25	0	17	1
241	58	25	0	13	1
241	159	35	0	25	1
241	113	30	0	28	1
241	2	25	0	19	1
241	170	30	0	29	0
241	130	30	0	29	1
241	109	30	0	11	1
241	112	25	0	24	1
241	136	25	0	22	0
241	30	25	0	21	0
241	5	25	0	19	1
241	4	30	0	15	1
241	81	35	0	31	1
241	160	35	0	34	0
241	22	35	0	26	1
241	7	30	0	14	1
241	3	30	0	23	1
241	8	30	0	25	1
241	119	35	0	16	1
241	14	25	0	16	1
241	9	30	0	22	1
241	145	25	0	23	0
