C:\Users\tug47820\Downloads\data\data\s369_1\ITCvB_070219-369-1.edat2
ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	List1	List1.Cycle	List1.Sample	Procedure[Block]	Running[Block]	Trial	List3	List3.Cycle	List3.Sample	Procedure[Trial]	Running[Trial]	SubTrial	Amount13.ACC	Amount13.CRESP	Amount13.DurationError	Amount13.OnsetDelay	Amount13.OnsetTime	Amount13.OnsetToOnsetTime	Amount13.RESP	Amount13.RT	Amount13.RTTime	Amount14.ACC	Amount14.CRESP	Amount14.DurationError	Amount14.OnsetDelay	Amount14.OnsetTime	Amount14.OnsetToOnsetTime	Amount14.RESP	Amount14.RT	Amount14.RTTime	Amount6.ACC	Amount6.CRESP	Amount6.DurationError	Amount6.OnsetDelay	Amount6.OnsetTime	Amount6.OnsetToOnsetTime	Amount6.RESP	Amount6.RT	Amount6.RTTime	AmtL	AmtR	DelL	DelR	LeftRight	List5	List5.Cycle	List5.Sample	List8	List8.Cycle	List8.Sample	Procedure[SubTrial]	RandomNum	Running[SubTrial]
ITCvB_070219	369	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">801443229751</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-369-1	60.024	1.0.0.20	1	-1715344319	Professional	2.0.10.356	2.0.10.356	07-22-2019		19:24:55	2.0.10.252	1	1	1	1	Experiment	List1	1	1	1	1	Practice	List3	1	0	j	-999999	51	607175	0	f	4045	611220																			8	25	now	121 days					1	1	1	ChoiceExp2		List8
ITCvB_070219	369	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">801443229751</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-369-1	60.024	1.0.0.20	1	-1715344319	Professional	2.0.10.356	2.0.10.356	07-22-2019		19:24:55	2.0.10.252	1	1	1	1	Experiment	List1	1	1	1	1	Practice	List3	2	1	j	-999999	32	612789	0	j	5437	618226																			30	7	155 days	now					2	1	2	ChoiceExp2		List8
ITCvB_070219	369	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">801443229751</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-369-1	60.024	1.0.0.20	1	-1715344319	Professional	2.0.10.356	2.0.10.356	07-22-2019		19:24:55	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	1										0		0	0	0	0		0	0	0	j	-999999	32	634564	0	f	4859	639423	27	30	now	111	1	14	1	1				ChoiceExp1	71	List5
ITCvB_070219	369	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">801443229751</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-369-1	60.024	1.0.0.20	1	-1715344319	Professional	2.0.10.356	2.0.10.356	07-22-2019		19:24:55	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	2										1	j	-999999	33	640995	0	j	2801	643796	0	j	-999999	32	634564	0	f	4859	639423	25	35	now	159	0	21	1	2				ChoiceExp1	16	List5
ITCvB_070219	369	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">801443229751</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-369-1	60.024	1.0.0.20	1	-1715344319	Professional	2.0.10.356	2.0.10.356	07-22-2019		19:24:55	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	3										1	j	-999999	33	645360	0	j	3138	648498	0	j	-999999	32	634564	0	f	4859	639423	16	35	now	119	0	30	1	3				ChoiceExp1	41	List5
ITCvB_070219	369	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">801443229751</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-369-1	60.024	1.0.0.20	1	-1715344319	Professional	2.0.10.356	2.0.10.356	07-22-2019		19:24:55	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	4										1	j	-999999	33	650058	0	j	2767	652825	0	j	-999999	32	634564	0	f	4859	639423	26	35	now	22	0	33	1	4				ChoiceExp1	35	List5
ITCvB_070219	369	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">801443229751</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-369-1	60.024	1.0.0.20	1	-1715344319	Professional	2.0.10.356	2.0.10.356	07-22-2019		19:24:55	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	5										1	j	-999999	33	650058	0	j	2767	652825	0	j	-999999	32	654389	0	f	3342	657731	21	25	now	30	1	25	1	5				ChoiceExp1	77	List5
ITCvB_070219	369	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">801443229751</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-369-1	60.024	1.0.0.20	1	-1715344319	Professional	2.0.10.356	2.0.10.356	07-22-2019		19:24:55	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	6										1	j	-999999	33	650058	0	j	2767	652825	0	j	-999999	33	659304	0	f	5317	664621	25	30	now	8	1	35	1	6				ChoiceExp1	70	List5
ITCvB_070219	369	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">801443229751</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-369-1	60.024	1.0.0.20	1	-1715344319	Professional	2.0.10.356	2.0.10.356	07-22-2019		19:24:55	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	7										1	j	-999999	33	666185	0	j	2344	668529	0	j	-999999	33	659304	0	f	5317	664621	18	30	now	106	0	26	1	7				ChoiceExp1	48	List5
ITCvB_070219	369	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757816</Frequency><Timestamp dt:dt="r8">801443229751</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-22T23:24:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-369-1	60.024	1.0.0.20	1	-1715344319	Professional	2.0.10.356	2.0.10.356	07-22-2019		19:24:55	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	8										1	j	-999999	33	670100	0	j	5363	675463	0	j	-999999	33	659304	0	f	5317	664621	13	35	now	43	0	39	1	8				ChoiceExp1	22	List5
