subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
369	111	30	0	27	0
369	159	35	0	25	1
369	119	35	0	16	1
369	22	35	0	26	1
369	30	25	0	21	0
369	8	30	0	25	0
369	106	30	0	18	1
369	43	35	0	13	1
369	158	25	0	20	0
369	25	35	0	10	0
369	9	30	0	22	0
369	98	25	0	18	0
369	15	30	0	26	1
369	110	35	0	34	0
369	2	25	0	19	0
369	109	30	0	11	0
369	130	30	0	29	0
369	16	30	0	15	1
369	3	30	0	23	0
369	113	30	0	28	1
369	99	35	0	10	0
369	112	25	0	24	0
369	136	25	0	22	1
369	44	30	0	27	0
369	87	30	0	29	0
369	1	25	0	20	0
369	11	25	0	12	0
369	76	25	0	21	0
369	6	35	0	14	0
369	37	25	0	13	0
369	160	35	0	34	0
369	168	35	0	17	1
369	126	30	0	20	1
369	48	25	0	17	1
369	12	35	0	12	0
369	145	25	0	23	0
369	7	30	0	14	0
369	14	25	0	16	0
369	41	35	0	30	1
369	173	25	0	24	1
369	45	30	0	28	0
369	170	30	0	29	1
369	47	35	0	34	1
369	81	35	0	31	0
369	152	35	0	33	1
369	5	25	0	19	1
369	180	25	0	24	0
369	58	25	0	13	0
369	61	35	0	33	1
369	4	30	0	15	0
369	35	35	0	11	1
