subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
706	106	30	0	18	0
706	76	25	0	21	1
706	22	35	0	26	0
706	2	25	0	19	1
706	180	25	0	24	0
706	126	30	0	20	1
706	98	25	0	18	0
706	16	30	0	15	1
706	173	25	0	24	1
706	48	25	0	17	1
706	8	30	0	25	1
706	145	25	0	23	1
706	14	25	0	16	1
706	35	35	0	11	1
706	25	35	0	10	1
706	43	35	0	13	1
706	136	25	0	22	0
706	112	25	0	24	0
706	41	35	0	30	0
706	1	25	0	20	1
706	4	30	0	15	1
706	158	25	0	20	0
706	3	30	0	23	1
706	109	30	0	11	1
706	15	30	0	26	1
706	111	30	0	27	0
706	170	30	0	29	1
706	113	30	0	28	1
706	12	35	0	12	1
706	61	35	0	33	0
706	160	35	0	34	0
706	7	30	0	14	1
706	5	25	0	19	0
706	45	30	0	28	0
706	9	30	0	22	1
706	44	30	0	27	1
706	6	35	0	14	1
706	152	35	0	33	1
706	130	30	0	29	1
706	37	25	0	13	0
706	87	30	0	29	0
706	110	35	0	34	0
706	30	25	0	21	0
706	119	35	0	16	1
706	47	35	0	34	0
706	168	35	0	17	0
706	159	35	0	25	0
706	58	25	0	13	1
