subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
313	12	35	0	12	1
313	112	25	0	24	1
313	3	30	0	23	1
313	109	30	0	11	1
313	25	35	0	10	1
313	145	25	0	23	1
313	43	35	0	13	1
313	58	25	0	13	1
313	99	35	0	10	1
313	22	35	0	26	1
313	14	25	0	16	1
313	37	25	0	13	1
313	158	25	0	20	1
313	170	30	0	29	1
313	7	30	0	14	1
313	48	25	0	17	1
313	8	30	0	25	1
313	173	25	0	24	1
313	30	25	0	21	1
313	4	30	0	15	1
313	168	35	0	17	1
313	44	30	0	27	1
313	41	35	0	30	1
313	87	30	0	29	0
313	160	35	0	34	0
313	6	35	0	14	1
313	110	35	0	34	1
313	152	35	0	33	1
313	35	35	0	11	1
313	2	25	0	19	1
313	126	30	0	20	1
313	45	30	0	28	1
313	106	30	0	18	1
313	111	30	0	27	1
313	5	25	0	19	1
313	98	25	0	18	1
313	16	30	0	15	1
313	61	35	0	33	1
313	81	35	0	31	1
313	130	30	0	29	1
313	9	30	0	22	1
313	15	30	0	26	1
313	11	25	0	12	1
313	180	25	0	24	0
313	119	35	0	16	1
313	136	25	0	22	1
313	1	25	0	20	1
313	76	25	0	21	1
