subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
4789	99	35	0	10	1
4789	81	35	0	31	1
4789	16	30	0	15	1
4789	170	30	0	29	1
4789	136	25	0	22	1
4789	180	25	0	24	0
4789	41	35	0	30	1
4789	126	30	0	20	1
4789	12	35	0	12	1
4789	158	25	0	20	0
4789	22	35	0	26	0
4789	113	30	0	28	1
4789	168	35	0	17	1
4789	25	35	0	10	1
4789	5	25	0	19	1
4789	4	30	0	15	1
4789	48	25	0	17	1
4789	37	25	0	13	1
4789	98	25	0	18	1
4789	119	35	0	16	1
4789	61	35	0	33	1
4789	58	25	0	13	1
4789	3	30	0	23	1
4789	6	35	0	14	1
4789	160	35	0	34	1
4789	173	25	0	24	0
4789	76	25	0	21	1
4789	8	30	0	25	1
4789	145	25	0	23	0
4789	152	35	0	33	0
4789	15	30	0	26	1
4789	1	25	0	20	1
4789	87	30	0	29	0
4789	43	35	0	13	1
4789	9	30	0	22	1
4789	30	25	0	21	1
4789	14	25	0	16	0
4789	106	30	0	18	1
4789	111	30	0	27	1
4789	11	25	0	12	1
4789	159	35	0	25	0
4789	35	35	0	11	1
4789	44	30	0	27	0
4789	2	25	0	19	1
4789	112	25	0	24	0
4789	110	35	0	34	0
4789	45	30	0	28	0
4789	7	30	0	14	1
4789	109	30	0	11	1
