subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
481	180	25	0	24	1
481	2	25	0	19	0
481	109	30	0	11	1
481	160	35	0	34	0
481	4	30	0	15	1
481	158	25	0	20	0
481	111	30	0	27	1
481	41	35	0	30	1
481	47	35	0	34	0
481	14	25	0	16	1
481	119	35	0	16	1
481	1	25	0	20	1
481	110	35	0	34	1
481	168	35	0	17	1
481	99	35	0	10	1
481	87	30	0	29	0
481	30	25	0	21	1
481	43	35	0	13	1
481	106	30	0	18	0
481	58	25	0	13	1
481	48	25	0	17	1
481	9	30	0	22	1
481	112	25	0	24	0
481	11	25	0	12	1
481	76	25	0	21	1
481	173	25	0	24	1
481	25	35	0	10	1
481	16	30	0	15	1
481	37	25	0	13	1
481	130	30	0	29	0
481	12	35	0	12	1
481	6	35	0	14	1
481	113	30	0	28	0
481	3	30	0	23	1
481	81	35	0	31	0
481	8	30	0	25	1
481	61	35	0	33	1
481	15	30	0	26	1
481	5	25	0	19	1
481	44	30	0	27	0
481	45	30	0	28	1
481	145	25	0	23	0
481	7	30	0	14	1
481	170	30	0	29	0
481	126	30	0	20	1
481	22	35	0	26	1
481	159	35	0	25	0
481	152	35	0	33	1
