subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
4724	159	35	0	25	0
4724	109	30	0	11	0
4724	111	30	0	27	0
4724	61	35	0	33	0
4724	4	30	0	15	1
4724	58	25	0	13	1
4724	44	30	0	27	1
4724	11	25	0	12	1
4724	14	25	0	16	1
4724	81	35	0	31	1
4724	180	25	0	24	1
4724	152	35	0	33	1
4724	168	35	0	17	0
4724	1	25	0	20	1
4724	110	35	0	34	0
4724	5	25	0	19	1
4724	76	25	0	21	1
4724	126	30	0	20	1
4724	12	35	0	12	1
4724	173	25	0	24	1
4724	99	35	0	10	0
4724	7	30	0	14	1
4724	136	25	0	22	0
4724	30	25	0	21	1
4724	15	30	0	26	1
4724	48	25	0	17	0
4724	22	35	0	26	1
4724	130	30	0	29	0
4724	98	25	0	18	1
4724	170	30	0	29	0
4724	43	35	0	13	1
4724	47	35	0	34	1
4724	45	30	0	28	1
4724	145	25	0	23	0
4724	2	25	0	19	1
4724	6	35	0	14	1
4724	113	30	0	28	0
4724	8	30	0	25	1
4724	41	35	0	30	0
4724	112	25	0	24	1
4724	87	30	0	29	1
4724	119	35	0	16	1
4724	9	30	0	22	1
4724	106	30	0	18	0
4724	25	35	0	10	1
4724	16	30	0	15	1
4724	158	25	0	20	1
4724	37	25	0	13	1
4724	3	30	0	23	1
