subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
739	4	30	0	15	0
739	170	30	0	29	0
739	106	30	0	18	1
739	6	35	0	14	0
739	152	35	0	33	0
739	113	30	0	28	0
739	159	35	0	25	1
739	87	30	0	29	1
739	58	25	0	13	0
739	111	30	0	27	1
739	16	30	0	15	0
739	168	35	0	17	0
739	1	25	0	20	0
739	30	25	0	21	0
739	130	30	0	29	1
739	44	30	0	27	1
739	25	35	0	10	0
739	173	25	0	24	0
739	112	25	0	24	1
739	145	25	0	23	0
739	109	30	0	11	0
739	158	25	0	20	0
739	11	25	0	12	0
739	61	35	0	33	0
739	8	30	0	25	0
739	47	35	0	34	1
739	9	30	0	22	0
739	43	35	0	13	0
739	81	35	0	31	0
739	14	25	0	16	0
739	48	25	0	17	0
739	180	25	0	24	1
739	7	30	0	14	0
739	3	30	0	23	0
739	12	35	0	12	0
739	76	25	0	21	1
739	37	25	0	13	0
739	41	35	0	30	0
739	110	35	0	34	0
739	99	35	0	10	0
739	15	30	0	26	0
739	126	30	0	20	1
739	35	35	0	11	0
739	119	35	0	16	0
739	2	25	0	19	0
739	45	30	0	28	0
739	98	25	0	18	0
739	22	35	0	26	0
739	5	25	0	19	0
739	160	35	0	34	1
739	136	25	0	22	1
