subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
281	14	25	now	16	0
281	130	30	now	29	0
281	106	30	now	18	1
281	5	25	now	19	0
281	11	25	now	12	0
281	145	25	now	23	0
281	98	25	now	18	0
281	159	35	now	25	0
281	112	25	now	24	0
281	8	30	now	25	1
281	37	25	now	13	0
281	25	35	now	10	0
281	43	35	now	13	0
281	99	35	now	10	0
281	81	35	now	31	1
281	87	30	now	29	0
281	48	25	now	17	1
281	45	30	now	28	1
281	7	30	now	14	0
281	9	30	now	22	0
281	160	35	now	34	1
281	35	35	now	11	0
281	109	30	now	11	0
281	22	35	now	26	0
281	180	25	now	24	0
281	126	30	now	20	0
281	16	30	now	15	0
281	47	35	now	34	0
281	110	35	now	34	0
281	111	30	now	27	1
281	136	25	now	22	0
281	113	30	now	28	1
281	30	25	now	21	0
281	173	25	now	24	0
281	170	30	now	29	0
281	15	30	now	26	0
281	4	30	now	15	0
281	76	25	now	21	1
281	6	35	now	14	0
281	41	35	now	30	0
281	1	25	now	20	0
281	152	35	now	33	0
281	58	25	now	13	0
281	168	35	now	17	0
281	119	35	now	16	0
281	61	35	now	33	0
281	3	30	now	23	0
281	12	35	now	12	0
281	158	25	now	20	0
281	2	25	now	19	0
281	44	30	now	27	1
