subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
525	168	35	now	17	0
525	126	30	now	20	0
525	1	25	now	20	0
525	35	35	now	11	0
525	99	35	now	10	0
525	111	30	now	27	0
525	43	35	now	13	1
525	15	30	now	26	0
525	11	25	now	12	0
525	180	25	now	24	0
525	170	30	now	29	1
525	136	25	now	22	1
525	106	30	now	18	0
525	130	30	now	29	0
525	81	35	now	31	0
525	12	35	now	12	1
525	98	25	now	18	0
525	4	30	now	15	0
525	16	30	now	15	0
525	5	25	now	19	0
525	152	35	now	33	0
525	112	25	now	24	0
525	158	25	now	20	0
525	110	35	now	34	1
525	159	35	now	25	1
525	173	25	now	24	1
525	160	35	now	34	0
525	44	30	now	27	0
525	76	25	now	21	0
525	47	35	now	34	0
525	6	35	now	14	1
525	3	30	now	23	0
525	87	30	now	29	0
525	25	35	now	10	0
525	145	25	now	23	0
525	58	25	now	13	0
525	119	35	now	16	0
525	9	30	now	22	0
525	22	35	now	26	0
525	48	25	now	17	1
525	14	25	now	16	0
525	113	30	now	28	0
525	2	25	now	19	1
525	45	30	now	28	1
525	41	35	now	30	0
525	7	30	now	14	0
525	61	35	now	33	1
525	8	30	now	25	0
525	109	30	now	11	0
525	37	25	now	13	1
525	30	25	now	21	0
