subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
667	173	25	0	24	1
667	81	35	0	31	1
667	48	25	0	17	0
667	106	30	0	18	0
667	37	25	0	13	1
667	159	35	0	25	1
667	47	35	0	34	0
667	25	35	0	10	1
667	5	25	0	19	1
667	110	35	0	34	1
667	44	30	0	27	0
667	11	25	0	12	1
667	168	35	0	17	1
667	45	30	0	28	1
667	152	35	0	33	1
667	16	30	0	15	1
667	61	35	0	33	1
667	6	35	0	14	1
667	41	35	0	30	0
667	126	30	0	20	1
667	2	25	0	19	1
667	98	25	0	18	0
667	4	30	0	15	1
667	87	30	0	29	1
667	145	25	0	23	0
667	119	35	0	16	0
667	158	25	0	20	1
667	9	30	0	22	1
667	113	30	0	28	0
667	130	30	0	29	0
667	160	35	0	34	1
667	58	25	0	13	0
667	22	35	0	26	1
667	7	30	0	14	1
667	35	35	0	11	1
667	1	25	0	20	1
667	15	30	0	26	1
667	3	30	0	23	1
667	30	25	0	21	1
667	111	30	0	27	0
667	14	25	0	16	1
667	99	35	0	10	0
667	12	35	0	12	1
667	136	25	0	22	1
667	76	25	0	21	1
667	109	30	0	11	1
667	112	25	0	24	1
667	170	30	0	29	1
667	8	30	0	25	1
