subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
827	48	25	0	17	1
827	25	35	0	10	1
827	110	35	0	34	1
827	130	30	0	29	1
827	126	30	0	20	1
827	81	35	0	31	1
827	41	35	0	30	1
827	173	25	0	24	1
827	58	25	0	13	1
827	76	25	0	21	1
827	4	30	0	15	1
827	106	30	0	18	1
827	22	35	0	26	1
827	119	35	0	16	1
827	61	35	0	33	1
827	6	35	0	14	1
827	1	25	0	20	1
827	109	30	0	11	1
827	37	25	0	13	1
827	98	25	0	18	1
827	160	35	0	34	1
827	16	30	0	15	1
827	30	25	0	21	1
827	47	35	0	34	1
827	12	35	0	12	1
827	15	30	0	26	1
827	136	25	0	22	1
827	43	35	0	13	1
827	99	35	0	10	1
827	45	30	0	28	1
827	112	25	0	24	1
827	3	30	0	23	1
827	158	25	0	20	1
827	87	30	0	29	1
827	9	30	0	22	1
827	11	25	0	12	1
827	35	35	0	11	1
827	14	25	0	16	1
827	159	35	0	25	1
827	2	25	0	19	1
827	113	30	0	28	1
827	170	30	0	29	1
827	145	25	0	23	1
827	5	25	0	19	1
