subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
692	87	30	now	29	1
692	99	35	now	10	0
692	160	35	now	34	0
692	44	30	now	27	1
692	1	25	now	20	0
692	8	30	now	25	1
692	158	25	now	20	0
692	109	30	now	11	0
692	7	30	now	14	0
692	3	30	now	23	0
692	6	35	now	14	0
692	112	25	now	24	1
692	81	35	now	31	1
692	173	25	now	24	1
692	145	25	now	23	1
692	37	25	now	13	1
692	106	30	now	18	1
692	15	30	now	26	0
692	58	25	now	13	1
692	45	30	now	28	1
692	159	35	now	25	0
692	41	35	now	30	1
692	111	30	now	27	1
692	119	35	now	16	0
692	9	30	now	22	0
692	12	35	now	12	0
692	130	30	now	29	0
692	16	30	now	15	0
692	168	35	now	17	1
692	4	30	now	15	0
692	43	35	now	13	0
692	61	35	now	33	0
692	136	25	now	22	0
692	126	30	now	20	1
692	30	25	now	21	0
692	47	35	now	34	0
692	76	25	now	21	0
692	2	25	now	19	0
692	14	25	now	16	0
692	110	35	now	34	0
692	25	35	now	10	0
692	48	25	now	17	1
692	98	25	now	18	1
692	113	30	now	28	1
692	22	35	now	26	0
692	5	25	now	19	0
692	170	30	now	29	1
692	180	25	now	24	0
692	35	35	now	11	1
692	152	35	now	33	1
692	11	25	now	12	0
