C:\Users\tug47820\Downloads\data\data\s331_1\ITCvB_052919-331-1.edat2
ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	List1	List1.Cycle	List1.Sample	Procedure[Block]	Running[Block]	Trial	List3	List3.Cycle	List3.Sample	Procedure[Trial]	Running[Trial]	SubTrial	Amount13.ACC	Amount13.CRESP	Amount13.DurationError	Amount13.OnsetDelay	Amount13.OnsetTime	Amount13.OnsetToOnsetTime	Amount13.RESP	Amount13.RT	Amount13.RTTime	Amount14.ACC	Amount14.CRESP	Amount14.DurationError	Amount14.OnsetDelay	Amount14.OnsetTime	Amount14.OnsetToOnsetTime	Amount14.RESP	Amount14.RT	Amount14.RTTime	Amount6.ACC	Amount6.CRESP	Amount6.DurationError	Amount6.OnsetDelay	Amount6.OnsetTime	Amount6.OnsetToOnsetTime	Amount6.RESP	Amount6.RT	Amount6.RTTime	AmtL	AmtR	DelL	DelR	LeftRight	List5	List5.Cycle	List5.Sample	List8	List8.Cycle	List8.Sample	Procedure[SubTrial]	RandomNum	Running[SubTrial]
ITCvB_052919	331	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">1221906198593</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_052919-331-1	60.024	1.0.0.14	1	2135829360	Professional	2.0.10.356	2.0.10.356	07-02-2019	7/2/2019 2:18:46 PM	10:18:46	2.0.10.252	1	1	1	1	Experiment	List1	1	1	1	1	Practice	List3	1	0	j	-999999	21	309555	0	f	5520	315075																			8	25	now	121 days					1	1	1	ChoiceExp2		List8
ITCvB_052919	331	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">1221906198593</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_052919-331-1	60.024	1.0.0.14	1	2135829360	Professional	2.0.10.356	2.0.10.356	07-02-2019	7/2/2019 2:18:46 PM	10:18:46	2.0.10.252	1	1	1	1	Experiment	List1	1	1	1	1	Practice	List3	2	1	j	-999999	33	316636	0	j	5760	322396																			30	7	155 days	now					2	1	2	ChoiceExp2		List8
ITCvB_052919	331	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">1221906198593</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_052919-331-1	60.024	1.0.0.14	1	2135829360	Professional	2.0.10.356	2.0.10.356	07-02-2019	7/2/2019 2:18:46 PM	10:18:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	1										0		0	0	0	0		0	0	0	j	-999999	33	328564	0	f	6478	335042	19	25	now	5	1	40	1	1				ChoiceExp1	53	List5
ITCvB_052919	331	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">1221906198593</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_052919-331-1	60.024	1.0.0.14	1	2135829360	Professional	2.0.10.356	2.0.10.356	07-02-2019	7/2/2019 2:18:46 PM	10:18:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	2										0		0	0	0	0		0	0	0	j	-999999	33	336611	0	f	2899	339510	16	35	now	119	1	30	1	2				ChoiceExp1	79	List5
ITCvB_052919	331	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">1221906198593</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_052919-331-1	60.024	1.0.0.14	1	2135829360	Professional	2.0.10.356	2.0.10.356	07-02-2019	7/2/2019 2:18:46 PM	10:18:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	3										1	j	-999999	33	341076	0	j	4029	345105	0	j	-999999	33	336611	0	f	2899	339510	18	25	now	98	0	22	1	3				ChoiceExp1	45	List5
ITCvB_052919	331	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">1221906198593</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_052919-331-1	60.024	1.0.0.14	1	2135829360	Professional	2.0.10.356	2.0.10.356	07-02-2019	7/2/2019 2:18:46 PM	10:18:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	4										1	j	-999999	33	346674	0	j	2886	349560	0	j	-999999	33	336611	0	f	2899	339510	10	35	now	99	0	36	1	4				ChoiceExp1	48	List5
ITCvB_052919	331	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">1221906198593</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_052919-331-1	60.024	1.0.0.14	1	2135829360	Professional	2.0.10.356	2.0.10.356	07-02-2019	7/2/2019 2:18:46 PM	10:18:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	5										0	j	-999999	33	351122	0	f	7112	358234	0	j	-999999	33	336611	0	f	2899	339510	12	35	now	12	0	48	1	5				ChoiceExp1	38	List5
ITCvB_052919	331	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">1221906198593</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_052919-331-1	60.024	1.0.0.14	1	2135829360	Professional	2.0.10.356	2.0.10.356	07-02-2019	7/2/2019 2:18:46 PM	10:18:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	6										1	j	-999999	33	359802	0	j	3747	363549	0	j	-999999	33	336611	0	f	2899	339510	24	25	now	180	0	1	1	6				ChoiceExp1	45	List5
ITCvB_052919	331	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">1221906198593</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_052919-331-1	60.024	1.0.0.14	1	2135829360	Professional	2.0.10.356	2.0.10.356	07-02-2019	7/2/2019 2:18:46 PM	10:18:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	7										1	j	-999999	33	365117	0	j	3249	368366	0	j	-999999	33	336611	0	f	2899	339510	26	30	now	15	0	29	1	7				ChoiceExp1	28	List5
ITCvB_052919	331	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">1221906198593</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-07-02T14:18:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_052919-331-1	60.024	1.0.0.14	1	2135829360	Professional	2.0.10.356	2.0.10.356	07-02-2019	7/2/2019 2:18:46 PM	10:18:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	8										1	j	-999999	33	365117	0	j	3249	368366	0	j	-999999	33	369931	0	f	2209	372140	24	25	now	112	1	7	1	8				ChoiceExp1	53	List5
