subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
611	119	35	0	16	1
611	168	35	0	17	1
611	47	35	0	34	0
611	9	30	0	22	0
611	112	25	0	24	0
611	16	30	0	15	0
611	159	35	0	25	0
611	81	35	0	31	1
611	11	25	0	12	0
611	12	35	0	12	1
611	43	35	0	13	1
611	126	30	0	20	1
611	1	25	0	20	0
611	7	30	0	14	1
611	113	30	0	28	0
611	14	25	0	16	0
611	44	30	0	27	1
611	41	35	0	30	0
611	48	25	0	17	1
611	109	30	0	11	1
611	8	30	0	25	1
611	22	35	0	26	0
611	76	25	0	21	0
611	61	35	0	33	1
611	30	25	0	21	1
611	4	30	0	15	0
611	25	35	0	10	1
611	99	35	0	10	0
611	152	35	0	33	0
611	37	25	0	13	0
611	160	35	0	34	1
611	110	35	0	34	1
611	35	35	0	11	0
611	145	25	0	23	0
611	180	25	0	24	1
611	2	25	0	19	1
611	87	30	0	29	0
611	98	25	0	18	0
611	173	25	0	24	0
611	106	30	0	18	0
611	5	25	0	19	1
611	3	30	0	23	0
611	158	25	0	20	1
611	130	30	0	29	0
611	111	30	0	27	1
611	15	30	0	26	0
611	45	30	0	28	1
611	6	35	0	14	1
611	58	25	0	13	0
