subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
542	76	25	0	21	0
542	111	30	0	27	0
542	98	25	0	18	0
542	159	35	0	25	0
542	45	30	0	28	0
542	37	25	0	13	0
542	41	35	0	30	0
542	99	35	0	10	1
542	61	35	0	33	1
542	158	25	0	20	1
542	3	30	0	23	1
542	16	30	0	15	0
542	136	25	0	22	1
542	112	25	0	24	1
542	2	25	0	19	0
542	14	25	0	16	0
542	35	35	0	11	0
542	25	35	0	10	0
542	160	35	0	34	0
542	170	30	0	29	0
542	48	25	0	17	1
542	22	35	0	26	1
542	109	30	0	11	1
542	126	30	0	20	1
542	87	30	0	29	0
542	44	30	0	27	0
542	130	30	0	29	1
542	152	35	0	33	0
542	30	25	0	21	1
542	8	30	0	25	0
542	1	25	0	20	0
542	7	30	0	14	0
542	43	35	0	13	0
542	168	35	0	17	1
542	12	35	0	12	0
542	4	30	0	15	0
542	15	30	0	26	1
542	173	25	0	24	0
542	58	25	0	13	1
542	6	35	0	14	0
542	11	25	0	12	0
542	145	25	0	23	0
542	180	25	0	24	1
542	9	30	0	22	0
542	113	30	0	28	1
542	81	35	0	31	0
542	106	30	0	18	1
542	110	35	0	34	0
542	5	25	0	19	0
542	47	35	0	34	0
542	119	35	0	16	1
