subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
771	152	35	0	33	0
771	168	35	0	17	1
771	98	25	0	18	1
771	130	30	0	29	1
771	15	30	0	26	1
771	126	30	0	20	0
771	158	25	0	20	1
771	9	30	0	22	0
771	113	30	0	28	0
771	14	25	0	16	0
771	41	35	0	30	0
771	45	30	0	28	0
771	8	30	0	25	0
771	25	35	0	10	0
771	170	30	0	29	0
771	119	35	0	16	1
771	81	35	0	31	1
771	44	30	0	27	0
771	12	35	0	12	0
771	35	35	0	11	0
771	43	35	0	13	0
771	61	35	0	33	0
771	4	30	0	15	0
771	111	30	0	27	0
771	112	25	0	24	1
771	48	25	0	17	1
771	76	25	0	21	0
771	159	35	0	25	1
771	58	25	0	13	0
771	6	35	0	14	0
771	180	25	0	24	0
771	136	25	0	22	0
771	37	25	0	13	1
771	11	25	0	12	0
771	87	30	0	29	0
771	173	25	0	24	0
771	145	25	0	23	1
771	22	35	0	26	1
771	7	30	0	14	0
771	30	25	0	21	1
771	110	35	0	34	0
771	2	25	0	19	0
771	109	30	0	11	1
771	99	35	0	10	0
771	106	30	0	18	1
771	16	30	0	15	0
771	1	25	0	20	0
771	3	30	0	23	0
771	160	35	0	34	0
771	5	25	0	19	0
771	47	35	0	34	0
