subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
4797	170	30	0	29	1
4797	98	25	0	18	1
4797	112	25	0	24	1
4797	47	35	0	34	1
4797	111	30	0	27	1
4797	145	25	0	23	0
4797	106	30	0	18	1
4797	43	35	0	13	1
4797	1	25	0	20	1
4797	158	25	0	20	1
4797	35	35	0	11	1
4797	45	30	0	28	1
4797	16	30	0	15	1
4797	22	35	0	26	0
4797	8	30	0	25	1
4797	44	30	0	27	1
4797	159	35	0	25	0
4797	15	30	0	26	1
4797	130	30	0	29	0
4797	14	25	0	16	1
4797	113	30	0	28	1
4797	160	35	0	34	0
4797	81	35	0	31	1
4797	136	25	0	22	1
4797	9	30	0	22	1
4797	6	35	0	14	1
4797	109	30	0	11	1
4797	48	25	0	17	1
4797	119	35	0	16	0
4797	180	25	0	24	0
4797	41	35	0	30	1
4797	58	25	0	13	1
4797	61	35	0	33	1
4797	3	30	0	23	1
4797	99	35	0	10	1
4797	7	30	0	14	1
4797	37	25	0	13	1
4797	152	35	0	33	0
4797	126	30	0	20	1
4797	4	30	0	15	1
4797	110	35	0	34	0
4797	76	25	0	21	1
4797	25	35	0	10	1
4797	168	35	0	17	1
4797	87	30	0	29	0
4797	11	25	0	12	1
4797	173	25	0	24	0
4797	5	25	0	19	1
4797	12	35	0	12	1
4797	30	25	0	21	0
