subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
565	119	35	now	16	0
565	81	35	now	31	0
565	170	30	now	29	0
565	44	30	now	27	0
565	35	35	now	11	0
565	76	25	now	21	0
565	173	25	now	24	0
565	152	35	now	33	0
565	48	25	now	17	0
565	2	25	now	19	0
565	180	25	now	24	0
565	5	25	now	19	0
565	11	25	now	12	0
565	47	35	now	34	0
565	1	25	now	20	0
565	45	30	now	28	0
565	126	30	now	20	0
565	43	35	now	13	0
565	7	30	now	14	0
565	30	25	now	21	0
565	136	25	now	22	0
565	87	30	now	29	0
565	22	35	now	26	0
565	6	35	now	14	0
565	3	30	now	23	0
565	37	25	now	13	0
565	61	35	now	33	0
565	113	30	now	28	0
565	110	35	now	34	0
565	9	30	now	22	0
565	12	35	now	12	0
565	168	35	now	17	0
565	58	25	now	13	0
565	109	30	now	11	0
565	14	25	now	16	0
565	15	30	now	26	0
565	106	30	now	18	0
565	111	30	now	27	0
565	8	30	now	25	0
565	98	25	now	18	0
565	158	25	now	20	0
565	145	25	now	23	0
565	4	30	now	15	0
565	25	35	now	10	0
565	16	30	now	15	0
565	41	35	now	30	0
565	130	30	now	29	0
565	99	35	now	10	0
565	160	35	now	34	0
565	159	35	now	25	0
565	112	25	now	24	0
