subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
578	2	25	0	19	0
578	30	25	0	21	0
578	9	30	0	22	0
578	168	35	0	17	0
578	8	30	0	25	0
578	130	30	0	29	0
578	61	35	0	33	0
578	47	35	0	34	1
578	180	25	0	24	1
578	136	25	0	22	0
578	43	35	0	13	0
578	173	25	0	24	1
578	99	35	0	10	0
578	87	30	0	29	0
578	22	35	0	26	0
578	119	35	0	16	0
578	5	25	0	19	0
578	126	30	0	20	0
578	81	35	0	31	0
578	113	30	0	28	1
578	48	25	0	17	0
578	12	35	0	12	0
578	152	35	0	33	1
578	158	25	0	20	0
578	11	25	0	12	0
578	76	25	0	21	0
578	3	30	0	23	0
578	14	25	0	16	0
578	45	30	0	28	0
578	6	35	0	14	0
578	160	35	0	34	1
578	111	30	0	27	1
578	4	30	0	15	0
578	15	30	0	26	1
578	98	25	0	18	0
578	170	30	0	29	1
578	1	25	0	20	0
578	7	30	0	14	0
578	112	25	0	24	1
578	25	35	0	10	0
578	44	30	0	27	0
578	35	35	0	11	0
578	109	30	0	11	0
578	41	35	0	30	0
578	37	25	0	13	0
578	145	25	0	23	0
578	16	30	0	15	0
578	106	30	0	18	0
578	58	25	0	13	0
578	159	35	0	25	0
578	110	35	0	34	0
