subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
707	35	35	0	11	0
707	45	30	0	28	0
707	12	35	0	12	0
707	61	35	0	33	1
707	11	25	0	12	0
707	99	35	0	10	0
707	109	30	0	11	1
707	6	35	0	14	0
707	106	30	0	18	1
707	126	30	0	20	1
707	159	35	0	25	1
707	44	30	0	27	1
707	145	25	0	23	1
707	81	35	0	31	0
707	47	35	0	34	1
707	5	25	0	19	1
707	7	30	0	14	0
707	2	25	0	19	0
707	160	35	0	34	0
707	14	25	0	16	0
707	76	25	0	21	1
707	158	25	0	20	0
707	41	35	0	30	1
707	8	30	0	25	0
707	16	30	0	15	1
707	119	35	0	16	0
707	15	30	0	26	0
707	168	35	0	17	0
707	43	35	0	13	1
707	113	30	0	28	1
707	98	25	0	18	1
707	111	30	0	27	1
707	1	25	0	20	0
707	173	25	0	24	1
707	3	30	0	23	1
707	37	25	0	13	0
707	9	30	0	22	1
707	180	25	0	24	0
707	152	35	0	33	1
707	22	35	0	26	1
707	58	25	0	13	0
707	48	25	0	17	1
707	130	30	0	29	1
707	170	30	0	29	0
707	112	25	0	24	1
707	136	25	0	22	1
707	110	35	0	34	1
707	25	35	0	10	0
707	4	30	0	15	0
707	30	25	0	21	0
707	87	30	0	29	0
