subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
709	9	30	0	22	0
709	4	30	0	15	1
709	145	25	0	23	1
709	16	30	0	15	1
709	44	30	0	27	0
709	99	35	0	10	1
709	3	30	0	23	1
709	41	35	0	30	1
709	61	35	0	33	0
709	119	35	0	16	1
709	112	25	0	24	0
709	22	35	0	26	1
709	15	30	0	26	1
709	35	35	0	11	1
709	106	30	0	18	1
709	111	30	0	27	1
709	126	30	0	20	1
709	168	35	0	17	1
709	160	35	0	34	1
709	14	25	0	16	1
709	1	25	0	20	1
709	113	30	0	28	1
709	7	30	0	14	1
709	25	35	0	10	1
709	8	30	0	25	1
709	11	25	0	12	1
709	98	25	0	18	1
709	173	25	0	24	0
709	81	35	0	31	0
709	180	25	0	24	0
709	152	35	0	33	1
709	158	25	0	20	0
709	130	30	0	29	0
709	58	25	0	13	1
709	159	35	0	25	0
709	76	25	0	21	1
709	109	30	0	11	1
709	43	35	0	13	1
709	48	25	0	17	1
709	6	35	0	14	1
709	170	30	0	29	1
709	37	25	0	13	1
709	30	25	0	21	0
709	47	35	0	34	0
709	45	30	0	28	0
709	5	25	0	19	1
709	110	35	0	34	0
709	87	30	0	29	0
