subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
584	4	30	0	15	0
584	48	25	0	17	1
584	41	35	0	30	0
584	136	25	0	22	0
584	145	25	0	23	0
584	180	25	0	24	0
584	152	35	0	33	0
584	61	35	0	33	1
584	45	30	0	28	0
584	110	35	0	34	1
584	119	35	0	16	0
584	22	35	0	26	0
584	99	35	0	10	0
584	2	25	0	19	0
584	170	30	0	29	0
584	14	25	0	16	0
584	160	35	0	34	0
584	173	25	0	24	0
584	109	30	0	11	0
584	3	30	0	23	0
584	58	25	0	13	0
584	81	35	0	31	0
584	9	30	0	22	0
584	6	35	0	14	0
584	106	30	0	18	0
584	111	30	0	27	1
584	113	30	0	28	1
584	44	30	0	27	0
584	130	30	0	29	0
584	25	35	0	10	0
584	16	30	0	15	0
584	30	25	0	21	0
584	87	30	0	29	0
584	8	30	0	25	0
584	12	35	0	12	0
584	126	30	0	20	0
584	43	35	0	13	0
584	15	30	0	26	0
584	1	25	0	20	0
584	11	25	0	12	0
584	98	25	0	18	0
584	168	35	0	17	1
584	112	25	0	24	0
584	47	35	0	34	0
584	7	30	0	14	0
584	158	25	0	20	1
584	159	35	0	25	0
584	76	25	0	21	0
584	35	35	0	11	0
584	37	25	0	13	0
584	5	25	0	19	0
