subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
35	81	35	0	31	0
35	35	35	0	11	0
35	22	35	0	26	0
35	12	35	0	12	0
35	112	25	0	24	1
35	16	30	0	15	0
35	11	25	0	12	0
35	7	30	0	14	0
35	130	30	0	29	0
35	99	35	0	10	0
35	98	25	0	18	0
35	47	35	0	34	0
35	8	30	0	25	0
35	61	35	0	33	1
35	106	30	0	18	0
35	109	30	0	11	0
35	4	30	0	15	0
35	158	25	0	20	0
35	30	25	0	21	0
35	9	30	0	22	0
35	1	25	0	20	0
35	76	25	0	21	0
35	152	35	0	33	1
35	6	35	0	14	0
35	14	25	0	16	0
35	41	35	0	30	0
35	5	25	0	19	0
35	173	25	0	24	0
35	159	35	0	25	0
35	15	30	0	26	0
35	44	30	0	27	1
35	113	30	0	28	1
35	170	30	0	29	0
35	58	25	0	13	0
35	25	35	0	10	0
35	145	25	0	23	1
35	111	30	0	27	0
35	87	30	0	29	0
35	126	30	0	20	0
35	45	30	0	28	1
35	37	25	0	13	0
35	43	35	0	13	0
35	2	25	0	19	0
35	119	35	0	16	0
35	110	35	0	34	1
35	48	25	0	17	0
35	168	35	0	17	0
35	160	35	0	34	0
35	3	30	0	23	0
35	136	25	0	22	1
35	180	25	0	24	0
