subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
730	15	30	0	26	1
730	6	35	0	14	1
730	109	30	0	11	1
730	3	30	0	23	1
730	130	30	0	29	1
730	152	35	0	33	0
730	11	25	0	12	1
730	110	35	0	34	1
730	106	30	0	18	1
730	145	25	0	23	0
730	2	25	0	19	1
730	12	35	0	12	1
730	76	25	0	21	1
730	25	35	0	10	1
730	43	35	0	13	1
730	1	25	0	20	1
730	81	35	0	31	0
730	35	35	0	11	1
730	5	25	0	19	1
730	168	35	0	17	1
730	119	35	0	16	1
730	37	25	0	13	1
730	170	30	0	29	0
730	136	25	0	22	1
730	44	30	0	27	1
730	160	35	0	34	0
730	158	25	0	20	0
730	22	35	0	26	1
730	173	25	0	24	0
730	61	35	0	33	0
730	99	35	0	10	1
730	48	25	0	17	1
730	41	35	0	30	0
730	98	25	0	18	1
730	180	25	0	24	1
730	14	25	0	16	1
730	7	30	0	14	1
730	45	30	0	28	0
730	111	30	0	27	0
730	16	30	0	15	1
730	126	30	0	20	1
730	8	30	0	25	1
730	112	25	0	24	1
730	4	30	0	15	1
730	87	30	0	29	1
730	113	30	0	28	1
730	30	25	0	21	0
730	58	25	0	13	1
730	47	35	0	34	0
