C:\Users\tug47820\Downloads\data\data\s730_1\ITCvB_070219-730-1.edat2
ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	List1	List1.Cycle	List1.Sample	Procedure[Block]	Running[Block]	Trial	List3	List3.Cycle	List3.Sample	Procedure[Trial]	Running[Trial]	SubTrial	Amount13.ACC	Amount13.CRESP	Amount13.DurationError	Amount13.OnsetDelay	Amount13.OnsetTime	Amount13.OnsetToOnsetTime	Amount13.RESP	Amount13.RT	Amount13.RTTime	Amount14.ACC	Amount14.CRESP	Amount14.DurationError	Amount14.OnsetDelay	Amount14.OnsetTime	Amount14.OnsetToOnsetTime	Amount14.RESP	Amount14.RT	Amount14.RTTime	Amount6.ACC	Amount6.CRESP	Amount6.DurationError	Amount6.OnsetDelay	Amount6.OnsetTime	Amount6.OnsetToOnsetTime	Amount6.RESP	Amount6.RT	Amount6.RTTime	AmtL	AmtR	DelL	DelR	LeftRight	List5	List5.Cycle	List5.Sample	List8	List8.Cycle	List8.Sample	Procedure[SubTrial]	RandomNum	Running[SubTrial]
ITCvB_070219	730	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">5173311093187</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-730-1	60.024	1.0.0.20	1	-2124148363	Professional	2.0.10.356	2.0.10.356	11-22-2019	11/22/2019 7:46:46 PM	14:46:46	2.0.10.252	1	1	1	1	Experiment	List1	1	1	1	1	Practice	List3	1	0	j	0	28	195938	10012		0	0																			30	7	155 days	now					2	1	1	ChoiceExp2		List8
ITCvB_070219	730	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">5173311093187</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-730-1	60.024	1.0.0.20	1	-2124148363	Professional	2.0.10.356	2.0.10.356	11-22-2019	11/22/2019 7:46:46 PM	14:46:46	2.0.10.252	1	1	1	1	Experiment	List1	1	1	1	1	Practice	List3	2	1	j	-999999	16	207483	0	j	5063	212546																			8	25	now	121 days					1	1	2	ChoiceExp2		List8
ITCvB_070219	730	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">5173311093187</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-730-1	60.024	1.0.0.20	1	-2124148363	Professional	2.0.10.356	2.0.10.356	11-22-2019	11/22/2019 7:46:46 PM	14:46:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	1										0	j	-999999	31	215813	0	f	4870	220683	0		0	0	0	0		0	0	25	35	now	159	0	21	1	1				ChoiceExp1	45	List5
ITCvB_070219	730	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">5173311093187</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-730-1	60.024	1.0.0.20	1	-2124148363	Professional	2.0.10.356	2.0.10.356	11-22-2019	11/22/2019 7:46:46 PM	14:46:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	2										0	j	-999999	31	215813	0	f	4870	220683	1	j	-999999	33	222244	0	j	5520	227764	26	30	now	15	1	29	1	2				ChoiceExp1	72	List5
ITCvB_070219	730	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">5173311093187</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-730-1	60.024	1.0.0.20	1	-2124148363	Professional	2.0.10.356	2.0.10.356	11-22-2019	11/22/2019 7:46:46 PM	14:46:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	3										0	j	-999999	17	229308	0	f	5105	234413	1	j	-999999	33	222244	0	j	5520	227764	14	35	now	6	0	51	1	3				ChoiceExp1	36	List5
ITCvB_070219	730	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">5173311093187</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-730-1	60.024	1.0.0.20	1	-2124148363	Professional	2.0.10.356	2.0.10.356	11-22-2019	11/22/2019 7:46:46 PM	14:46:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	4										0	j	-999999	17	229308	0	f	5105	234413	1	j	-999999	16	235955	0	j	4662	240617	11	30	now	109	1	32	1	4				ChoiceExp1	94	List5
ITCvB_070219	730	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">5173311093187</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-730-1	60.024	1.0.0.20	1	-2124148363	Professional	2.0.10.356	2.0.10.356	11-22-2019	11/22/2019 7:46:46 PM	14:46:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	5										0	j	-999999	17	229308	0	f	5105	234413	0	j	-999999	16	242169	0	f	3647	245816	23	30	now	3	1	44	1	5				ChoiceExp1	99	List5
ITCvB_070219	730	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">5173311093187</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-730-1	60.024	1.0.0.20	1	-2124148363	Professional	2.0.10.356	2.0.10.356	11-22-2019	11/22/2019 7:46:46 PM	14:46:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	6										0	j	-999999	17	229308	0	f	5105	234413	0	j	-999999	16	247367	0	f	4132	251499	29	30	now	130	1	5	1	6				ChoiceExp1	76	List5
ITCvB_070219	730	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">5173311093187</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-730-1	60.024	1.0.0.20	1	-2124148363	Professional	2.0.10.356	2.0.10.356	11-22-2019	11/22/2019 7:46:46 PM	14:46:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	7										1	j	-999999	16	253048	0	j	3867	256915	0	j	-999999	16	247367	0	f	4132	251499	33	35	now	152	0	9	1	7				ChoiceExp1	19	List5
ITCvB_070219	730	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">1757814</Frequency><Timestamp dt:dt="r8">5173311093187</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-22T19:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ITCvB_070219-730-1	60.024	1.0.0.20	1	-2124148363	Professional	2.0.10.356	2.0.10.356	11-22-2019	11/22/2019 7:46:46 PM	14:46:46	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	8										1	j	-999999	16	253048	0	j	3867	256915	1	j	-999999	17	258463	0	j	4094	262557	12	25	now	11	1	43	1	8				ChoiceExp1	59	List5
