subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
555	35	35	0	11	0
555	106	30	0	18	1
555	22	35	0	26	0
555	4	30	0	15	1
555	30	25	0	21	0
555	37	25	0	13	0
555	76	25	0	21	0
555	47	35	0	34	1
555	111	30	0	27	0
555	44	30	0	27	0
555	158	25	0	20	0
555	48	25	0	17	1
555	87	30	0	29	1
555	14	25	0	16	0
555	145	25	0	23	1
555	3	30	0	23	0
555	130	30	0	29	1
555	58	25	0	13	1
555	159	35	0	25	1
555	160	35	0	34	0
555	43	35	0	13	0
555	99	35	0	10	1
555	152	35	0	33	1
555	11	25	0	12	0
555	168	35	0	17	0
555	110	35	0	34	0
555	45	30	0	28	0
555	126	30	0	20	0
555	15	30	0	26	1
555	5	25	0	19	0
555	12	35	0	12	0
555	8	30	0	25	1
555	61	35	0	33	1
555	173	25	0	24	0
555	9	30	0	22	0
555	41	35	0	30	1
555	25	35	0	10	1
555	81	35	0	31	0
555	1	25	0	20	1
555	180	25	0	24	0
555	119	35	0	16	0
555	113	30	0	28	0
555	136	25	0	22	0
555	7	30	0	14	0
555	98	25	0	18	0
555	170	30	0	29	0
555	6	35	0	14	1
555	112	25	0	24	1
555	2	25	0	19	1
